CNN;SVM
0.9833582393696508;0.9810827333242766
0.9798600733595979;0.9815242494226328
0.9795544083684282;0.9776864556446135
0.9803355522347507;0.9787393017253091
0.9755807634832224;0.978195897296563
0.9758864284743921;0.9804714033419373
0.9781279717429697;0.9787393017253091
0.9808789566634968;0.9808449938867002
0.9792827061540551;0.9786374133949192
0.9768705634616037;0.9760214652039534
